idx,pass,fail,inconclusive,stage1_fail,pass_pct,fail_pct,inconclusive_pct
437,53,1,0,0,98.1,1.9,0.0
438,53,1,0,0,98.1,1.9,0.0
439,53,1,0,0,98.1,1.9,0.0
440,53,1,0,0,98.1,1.9,0.0
441,53,1,0,0,98.1,1.9,0.0
442,53,1,0,0,98.1,1.9,0.0
443,53,1,0,0,98.1,1.9,0.0
444,53,1,0,0,98.1,1.9,0.0
445,53,1,0,0,98.1,1.9,0.0
446,53,1,0,0,98.1,1.9,0.0
447,53,1,0,0,98.1,1.9,0.0
448,53,1,0,0,98.1,1.9,0.0
449,53,1,0,0,98.1,1.9,0.0
450,53,1,0,0,98.1,1.9,0.0
451,53,1,0,0,98.1,1.9,0.0
452,53,1,0,0,98.1,1.9,0.0
453,53,1,0,0,98.1,1.9,0.0
454,53,1,0,0,98.1,1.9,0.0
455,53,1,0,0,98.1,1.9,0.0
456,53,1,0,0,98.1,1.9,0.0
457,53,1,0,0,98.1,1.9,0.0
458,53,1,0,0,98.1,1.9,0.0
459,53,1,0,0,98.1,1.9,0.0
